,title_id,director
0,80100260,Gonzalo López-Gallego
0,80017170,Lone Scherfig
0,70028197,Mark Dindal
0,81013990,Pia Sukanya
0,80171678,Yann Gozlan
0,81074015,Niyi Akinmolayan
0,81041273,Francesco Imperato
0,70108985,Hoyt Yeatman
0,81004374,Lukas Dhont
0,70045356,Manny Rodriguez
0,70203594,Michael Simon
1,70203594,Matthew McNeil
0,70253171,Manny Rodriguez
0,70109657,Michael Simon
0,70020728,Stephen Chow
0,81024308,Frank W Chen
0,81031178,Adrian Teh
0,70056425,Florian Henckel von Donnersmarck
0,81050198,Steven R. Monroe
0,81034771,Buz Wallick
0,80239442,Indrasis Acharya
0,80238299,Aatmaram Dharne
0,80201814,Sumitra Bhave
1,80201814,Sunil Sukthankar
0,80192244,Sunao Katabuchi
0,80235957,Kedar Shinde
0,80226021,Johan Brisinger
0,80147758,Attila Till
0,80201608,Mahesh Manjrekar
0,80241537,Tim Bartley
0,80241616,Robyn Butler
0,80239642,John Upchurch
0,80239988,Deepika Narayan Bhardwaj
0,70041893,Israel Adrián Caetano
1,70041893,Bruno Stagnaro
0,80238298,Girish Joshi
0,80238400,Aditya Sarpotdar
0,80239738,Arjun Gourisaria
1,80239738,Moinak Biswas
0,80237300,Maria Sadowska
0,60021758,Santosh Sivan
0,70095265,Erik Canuel
0,80164075,Pascal Blanchard
1,80164075,Sonia Dauger
2,80164075,David Dietz
0,80117240,Heidi Saman
0,80098842,Peter Middleton
1,80098842,James Spinney
0,80156935,Shashilal K. Nair
0,80102080,Jayaraj Rajasekharan Nair
0,80092884,Partho Sen-Gupta
0,80023794,Eric Drath
0,81060041,Sam Upton
0,70090072,Maryo J. De los Reyes
0,80145621,Olivia M. Lamasan
0,80100268,Joyce Bernal
0,80206696,Theodore Boborol
0,81010870,Cathy Garcia-Molina
0,80226234,Yang Woo-seok
0,80081274,Pan Nalin
0,80134967,Shannon Hartman
0,80192187,J.C. Chandor
0,80189653,John L. Spencer
0,80135585,Victor Cook
0,80214087,Brian Klein
0,80216664,Devin Chanda
0,80017535,Tekin Girgin
0,80219917,David Chirchirillo
0,80174144,Marianna Palka
0,80220677,Dennis Bartok
0,80229829,Kenneth Müller
0,80141173,Marcel Barrena
0,80134515,Burak Aksak
0,80134521,Hakan Algül
0,80097003,Gerard McMurray
0,80134516,Muharrem Gülmez
0,80134606,Ozan Açıktan
0,80134518,Meltem Bozoflu
0,80134330,Hakan Algül
0,80038298,Selçuk Aydemir
1,80038298,Birkan Pusa
0,80134500,Selçuk Aydemir
0,80038353,Hakan Algül
0,80038354,Hakan Algül
0,80038439,Hakan Algül
0,80038440,Ömer Faruk Sorak
0,80134604,Şenol Sönmez
0,80134524,Ali Taner Baltacı
1,80134524,Cem Yılmaz
0,80038355,Sermiyan Midyat
0,80038441,Sermiyan Midyat
0,80134433,Aytaç Ağırlar
0,80134436,Burak Aksak
0,80134514,Kıvanç Baruönü
0,80134398,Kıvanç Baruönü
0,80134520,Yusuf Pirhasan
0,80134420,Mahsun Kırmızıgül
0,80134501,Hakan Algül
0,80134399,Kıvanç Baruönü
0,80160127,Clementine Malpas
1,80160127,Leslie Knott
0,80134438,Ketche
0,80134435,Erol Özlevi
0,80134519,Hakan Yonat
0,80134434,Ozan Açıktan
0,80160357,Olivier Loustau
0,70299745,Yılmaz Erdoğan
0,80038527,Yılmaz Erdoğan
1,80038527,Ömer Faruk Sorak
0,80038445,Yılmaz Erdoğan
0,81059183,Nottapon Boonprakob
0,81024332,Perry Lang
0,81059444,Nawapol Thamrongrattanarit
0,80987464,Xavier Gens
0,80156925,Gary Wheeler
0,60002907,Ang Lee
0,80207473,Tom Edmunds
0,80990534,Brant Sersen
0,70111265,Sam Liu
1,70111265,Frank Paur
0,70024098,Phil Morrison
0,80071907,Paul Katis
0,70020730,Matthew Vaughn
0,80057137,Jonathan A. Rosenbaum
0,81045720,Franck Phelizon
0,70236016,Peter Howitt
0,81069249,Matthew Atkinson
0,81083971,Rajiv Menon
0,80200047,Chiwetel Ejiofor
0,80156772,Michael Buster
0,81016361,Philip Einstein Lipski
1,81016361,Jørgen Lerdam
2,81016361,Amalie Næsby Fick
0,81055395,Rodrigo Salomón
1,81055395,Pietro Scappini
0,70077556,Mark Waters
0,70100412,James Toback
0,60021299,David Wain
0,70129374,Debra Granik
0,80167647,Miguel Ángel Vivas
0,80184973,Joey Curtis
0,70229921,Alison Klayman
0,70021551,Abbas Alibhai Burmawalla
1,70021551,Mastan Alibhai Burmawalla
0,80236167,Shikha Makan
0,80175151,Haissam Hussain
0,80232404,Mitch Gould
0,60036746,Kaizad Gustad
0,60036613,Ram Gopal Varma
0,80214584,Clay Porter
0,17671454,Mani Ratnam
0,60036617,Eeshwar Nivas
0,80230555,Hugues Nancy
1,80230555,Fabien Beziat
0,70294790,Indra Kumar
0,70063017,Mani Ratnam
0,60003401,Satish Kaushik
0,80224605,Tim Van Someren
0,70021253,David Dhawan
0,70138498,Shawn Arranha
0,80188099,Jonathan Baker
0,70025303,K. Subhash
0,70048905,Nagesh Kukunoor
0,80223227,V. K. Prakash
0,80223195,Manish Tiwary
0,80236906,David Dhawan
0,80238297,Kranti Redkar
0,80235958,Dhilip Kumar
0,17969262,Subhash Ghai
0,80223317,Surya S.J.
1,80223317,Sunil Kumar Agrawal
0,70012334,Samir Karnik
0,80184131,Daniel Lindsay
1,80184131,T.J. Martin
0,80106947,Syed Ahmad Afzal
0,80082014,RZA
0,70291094,Steve Sacks
0,70250369,Mike Fetterly
1,70250369,Steve Sacks
0,80223230,Anees Bazmee
0,80059049,Subhash Ghai
0,60032008,Mahesh Manjrekar
0,60037397,Rajkumar Santoshi
0,80223228,Manish Gupta
0,70001082,Jeeva
0,80238291,K. Gopinathan
0,80158247,Lars Büchel
0,60035875,Krishna Vamshi
0,70244982,Dibakar Banerjee
0,70065769,Gurudev Bhalla
0,70099702,Samar Khan
0,80238637,Amit Barot
0,80188777,Adarsh Eshwarappa
0,80238293,Bejoy Nambiar
0,80132381,Carlo Padial
0,80023851,Indra Kumar
0,70019491,Ashutosh Gowariker
0,70304187,Mike Smith
1,70304187,John Paul Tremblay
2,70304187,Robb Wells
0,60001670,Subhash Ghai
0,80196367,Julien Seri
0,70134669,Leena Yadav
0,80202728,Bryan Buckley
0,80238294,Keerthi
0,80023853,Abhishek Sharma
0,80244078,Gajendra Ahire
0,80238292,Gajendra Ahire
0,80238190,Buddhadev Dasgupta
0,70304188,Mike Smith
1,70304188,John Paul Tremblay
2,70304188,Robb Wells
0,70304186,Mike Smith
1,70304186,John Paul Tremblay
2,70304186,Robb Wells
0,70304189,Mike Clattenburg
0,70143440,Mike Clattenburg
0,20717860,Mukul Anand
0,80201833,Preston A. Whitmore II
0,80238295,Milind Dhaimade
0,80223190,Ashish R. Mohan
0,70125935,N. Chandra
0,60021903,Subhash Ghai
0,70001564,Mani Ratnam
0,80135631,Volker Arzt
1,80135631,Angelika Sigl
0,70175127,Arne Birkenstock
0,80172471,Jonathan Taylor
0,80144119,Alessandro Pepe
0,80165917,Selvamani Selvaraj
0,70155788,Vijay Jayapal
0,80134814,Matt Wechsler
0,80103424,Hernán Belón
0,70285730,Anurag Kashyap
0,80172469,Harvey Lilley
0,80097530,Lev L. Spiro
0,80092404,Michael Polish
0,80092850,Maria Ripoll
0,80093127,Dani de la Torre
0,80103734,Oren Uziel
0,81061410,Adam Marino
0,60024935,Kurt Wimmer
0,80168189,Craig Johnson
0,80244709,Jeffrey Walker
0,80194946,Ulises Valencia
0,80159025,Gabriel Grieco
0,81025973,Federico Veiroj
0,80121387,Isabel Coixet
0,80227090,Grant Sputore
0,81113918,Laxman Utekar
0,81029736,Juan Antin
0,81051688,Hanno Olderdissen
0,81113921,Amar Kaushik
0,80173387,Reginald Hudlin
0,81013112,Grant Korgan
1,81013112,Brian Niles
0,70290904,Ajay Bahl
0,70294793,Kees Van Oostrum
0,81030855,Eva Trobisch
0,81035852,Tamer Bassiouni
0,80079473,Travis Zariwny
0,80018328,Corbin Bernsen
0,80996787,Asghar Farhadi
0,81035881,Shadi Ali
0,81035843,Sameh Abdulaziz
0,81035837,Mahmoud Karim
0,80039136,Walerian Borowczyk
0,81035884,Hani Hamdi
0,81035863,Wael Ihsan
0,81035858,Amr Arafa
0,81035882,Wael Ihsan
0,81035847,Ahmed Al-Badry
0,81035859,Mohammed El-Tahawy
1,81035859,Mohamed Mostafa
0,80223226,Naoko Yamada
0,81076055,Philip Marlatt
0,80996790,Scott Mosier
1,80996790,Yarrow Cheney
0,70181716,David Gelb
0,70270388,David Guy Levy
0,80186608,Taika Waititi
0,80042309,Saul Dibb
0,80169554,Manika Sharma
0,80114804,Mathieu Auvray
0,80237423,Marcus Raboy
0,70304298,Limbert Fabian
1,70304298,Brandon Oldenburg
0,70117293,Grant Heslov
0,80121841,Timothy Reckart
0,81093122,Sittisiri Mongkolsiri
0,70293788,Kelly Reichardt
0,81039384,Robbie Grewal
0,70245034,Jay Karas
0,80220676,Ted Geoghegan
0,80109341,Yayo Herrero
0,80127764,Juan Manuel Cotelo
0,80190144,Damani Baker
0,80039644,Lyric R. Cabral
1,80039644,David Felix Sutcliffe
0,80052790,Cosima Spender
0,80144311,Alfonso Serrano Maturino
0,80109145,Timo Tjahjanto
1,80109145,Kimo Stamboel
0,80117455,Johnnie To
0,80132626,Seong-hun Kim
0,80106124,Bo Burnham
1,80106124,Christopher Storer
0,81145270,Christopher Nolen
0,81128584,Thiagarajan Kumararaja
0,80198478,Matt Palmer
0,80191989,Raúl Campos
1,80191989,Jan Suter
0,80238434,Rodrigo Triana
0,80177782,Elaine McMillion Sheldon
0,80217569,Federico D'Alessandro
0,80015210,Anthony Pierce
0,80134080,Mike Mills
0,81130373,Kate Horne
0,81091378,Roberto Girault Facha
0,81136964,Christopher Ray
0,80233215,Michel Tikhomiroff
0,80241779,Emanuel Hoss-Desmarais
0,80091936,Bong Joon Ho
0,81110498,Paul Thomas Anderson
0,81060096,Alex Díaz
1,81060096,Marcos Bucay
0,80994807,Fredric Lean
0,80133553,Bill D'Elia
0,70236020,Sujoy Ghosh
0,81002747,Peter Ramsey
1,81002747,Rodney Rothman
2,81002747,Bob Persichetti
0,81075239,Doron Paz
1,81075239,Yoav Paz
0,81108230,Svati Chakravarty Bhatkal
0,80192018,Rian Johnson
0,80200015,Shannon Hartman
0,80161640,Justin Kelly
0,80108952,Pablo Larraín
0,70308063,Liz Garbus
0,80996192,Kevin Bray
0,81090899,Michael James Regan
0,81095399,Aditya Kripalani
0,80038207,Seiji Mizushima
0,80171598,Sanjay Gupta
0,80160994,Myriam Aziza
0,80191356,Vivieno Caldinelli
0,80191357,Vivieno Caldinelli
0,80097641,Raúl Campos
1,80097641,Jan Suter
0,80097349,Rob Burnett
0,81055402,Jay Lyons
0,80231602,Drew Casson
0,26009364,Chris Buck
1,26009364,Kevin Lima
0,80143794,Charlie Siskel
0,80168227,Brian Knappenberger
0,70026432,Brian Smith
0,80155477,Brent Bonacorso
0,80038420,Jennifer Phang
0,81035849,Mohamed Hamdy
0,80195901,Jesse V. Johnson
1,80195901,Jesse Johnson
0,80128245,Gerard Barrett
0,80993655,Rene Liu
0,80167644,Geoffrey Orthwein
1,80167644,Andrew Sullivan
0,80027041,Jovanka Vuckovic
1,80027041,Annie Clark
2,80027041,Roxanne Benjamin
3,80027041,Karyn Kusama
0,81018067,Miguel Cohan
1,81018067,Miguel Cohan
0,80220422,Luis Alberto Restrepo
1,80220422,Andrés Beltrán
2,80220422,Jaime Rayo
0,81033473,Hideaki Anno
0,81035870,Tarek Abdel Moaty
0,60024788,Hideaki Anno
1,60024788,Kazuya Tsurumaki
0,80166185,Nitesh Tiwari
0,81035868,Ismail Farouk
1,81035868,Hazem Fouda
0,81035877,Khaled Marei
0,81131274,Abhijit Kokate
1,81131274,Srivinay Salian
0,81035876,Husam El-Gohari
0,81035875,Magdy Al-Hawwary
0,81035866,Ahmad El-Badri
0,81027187,Antonin Baudry
0,81035879,Mohamed Hamdy
0,81035871,Sherif Mandour
0,80997770,Ken Burns
1,80997770,Lynn Novick
0,80173234,Atul Malhotra
0,80151644,Roy Burdine
1,80151644,Johnny Castuciano
0,80185223,Scott Moran
0,70038131,George Clooney
0,81110386,Datta Mohan Bhandare
0,80108430,Kieran Darcy-Smith
0,70135893,Tom Hooper
0,80121844,Salvador Calvo
0,80158750,Jun-seong Kim
0,80216302,Chris Robinson
0,81105525,Janet Tobias
1,81105525,Claus Wehlisch
0,81017094,David L. Cunningham
0,80190535,Petra Costa
0,80241071,Ed Lilly
0,80233611,Madeleine Parry
1,80233611,Jon Olb
0,80160814,Isaac Ezban
0,80993404,Jay Karas
0,81092781,Anirban Majumder
0,81001090,Scott Martin
0,81083891,Jeremy Kenyon Lockyer Corbell
0,81092782,Rajiv Chilaka
0,81092780,Anirban Majumder
0,81092783,Sumit Das
0,81136963,George Mendeluk
0,80076698,Wilson Yip
0,80038159,Kyle Patrick Alvarez
0,80037691,Jon Watts
0,80998296,Jakob Lass
0,80049873,Jay Bulger
0,80094358,Kevin Derek
0,80174177,Kip Andersen
1,80174177,Keegan Kuhn
0,81123051,Shazia Javed
0,81034980,John Haptas
1,81034980,Kristine Samuelson
0,81123052,Sanjay Jadhav
0,81035887,Ahmed El Gendy
0,81113927,Vinod Kapri
0,80213115,Elías León
0,70074315,Israel Adrián Caetano
0,81002885,Anders Falck
1,81002885,Stinus Morell Vithner
0,80991033,Zoya Akhtar
1,80991033,Karan Johar
2,80991033,Anurag Kashyap
3,80991033,Dibakar Banerjee
0,80244547,Oded Raz
0,80991025,Mariana Tschudi
1,80991025,Héctor Gálvez
0,80184100,Claire Scanlon
0,80131280,Ramón Salazar
0,80991026,Eduardo Mendoza de Echave
0,80164206,Henrik Martin Dahlsbakken
0,80187684,Arun Chidambaram
0,80160726,Caio Cobra
0,80104706,Tomer Heymann
0,80172284,Alex Infascelli
0,80158770,Cal Seville
0,70302844,Peggy Holmes
0,80245601,Bruno Garotti
0,80242619,Kyle Newacheck
0,70267830,Zachary Heinzerling
0,81035853,Abdul Aziz Hashad
0,81035841,Khaled Marei
0,81147766,Mark Ritchie
0,81035889,Mahmoud Karim
0,81088277,Rocky Soraya
0,81035874,Sameh Abdulaziz
0,81035883,Tarek Al Eryan
0,81035848,Hadi El Bagoury
0,80176756,Patrik Syversen
0,80168221,Michael John Warren
0,70261178,Andy Capper
0,81002929,Shannon Hartman
0,80221016,Martin Scorsese
0,80222188,Waymon Boone
0,80221640,Phil Johnston
1,80221640,Rich Moore
0,60001104,Julie Dash
0,80132601,Andrew C. Erin
0,80176866,Chang-Min Lee
0,80114989,Derek Yee
0,81092768,Cristina Jacob
0,81092766,Cristina Jacob
0,70060018,Roland Emmerich
0,70202141,Jonathan Levine
0,81032375,David McCracken
0,352989,Brian De Palma
0,81062606,Sanjib Dey
0,81077795,Ron Davis
0,81092767,Cristina Jacob
0,81092909,Cristina Jacob
0,81070008,Barry Avrich
0,70098605,Jon Avnet
0,81077539,V. Scott Balcerek
0,20129240,Joe Dante
0,70108017,Richard Kelly
0,70011219,Joel Schumacher
0,80097424,Peter Chelsom
0,80203143,Peter Hutchings
0,81068732,Daniel Yee Heng Chan
0,60026155,Dennie Gordon
0,80994443,Shadab Khan
0,80245442,Nattawut Poonpiriya
0,80190515,Elvira Lind
0,80048218,Davis Guggenheim
0,60033300,Gavin O'Connor
0,70011206,Jon Turteltaub
0,80998558,Mahesh Manjrekar
0,80168167,Lynn Shelton
0,80245626,Felix Starck
0,80196584,Robert Kouba
0,80157084,Umesh Mehra
0,80158580,Edward Cotterill
0,80108609,Ted Braun
0,80173267,Jon Manning
0,80144804,Onur Tukel
0,80139214,Luis Lopez
0,80106038,Saara Cantell
0,60000901,Ron Howard
0,80158769,Cal Seville
0,80158579,Edward Cotterill
0,80158920,Jayaprakash Radhakrishnan
0,80107736,Rob Meyer
0,80148967,Anita Barbosa
0,70057994,Ketan Mehta
0,80186862,Daniel Wilner
0,80156937,Ketan Mehta
0,80158546,Lekh Tandon
0,80156936,Umesh Mehra
0,80121843,Alberto Rodríguez
0,80158581,Edward Cotterill
0,60023237,Alfonso Cuarón
0,80104041,Jose Manuel Colón
0,80093213,Javier Ruiz Caldera
0,80099305,David Sington
0,80103623,Zoe Berriatúa
0,80032640,Luis Estrada
0,81098589,Spike Jonze
0,80221446,Rob Marshall
0,80991107,Lee Eung-bok
0,80048977,Karyn Kusama
0,70189282,Phyllida Lloyd
0,80119249,Leif Tilden
0,80117747,Pat Healy
0,80004286,Dustin McKenzie
1,80004286,Andrew Duncan
2,80004286,Audu Paden
0,81039323,Fabio Grassadonia
1,81039323,Antonio Piazza
0,80192064,Raúl Campos
1,80192064,Jan Suter
0,80176715,Jody Hill
0,80168029,Samu Fuentes
0,80245121,Alexandre Espigares
0,80177339,Suhas Kadav
0,80170277,Dan Harris
0,80097355,Qaushiq Mukherjee
0,80223153,Marcelo Altmark
1,80223153,Mariano Mucci
2,80223153,Luis A. Scalella
0,70122316,Derek Cianfrance
0,80102160,Anurag Basu
0,80076160,Michèle Ohayon
0,80099089,Renny Harlin
0,70303706,Kevin Layne
0,80195243,Amanda Micheli
0,81039161,Eric Khoo
0,80240537,Gideon Raff
0,80997870,Kang Cheng
1,80997870,Shan Hua
0,60001377,Cheh Chang
0,81151899,Nizar Shafi
0,81030976,Víctor García
0,81017011,Wilson Coneybeare
0,80213715,Marcus Raboy
0,80999990,Note Chern-Yim
0,80999991,Note Chern-Yim
0,81000000,Poj Arnon
0,80162192,Fernando Sariñana
1,80162192,José Luis Gutiérrez
0,70074100,Jonathan Levine
0,70224969,Scott L. Montoya
0,70261273,Scott L. Montoya
0,70250364,Marcus Raboy
0,80198632,David Blair
0,70143241,Kirk De Micco
1,70143241,Chris Sanders
0,70278933,Spike Jonze
0,80093198,Sian Heder
0,81018141,Ted Emery
0,81015524,Ted Emery
0,70124965,John Wells
0,80999107,Meng Hua Ho
0,80992365,Tony Datis
0,80092926,Vanessa Roth
0,80195835,Ben Ryder
0,80171022,Jim Strouse
0,80192135,Raúl Campos
1,80192135,Jan Suter
0,80236421,Ben Young
0,80170862,Kirby Dick
0,81092331,Raymond Wood
0,80173485,Jorge M. Fontana
0,81028404,Mikhail Red
0,80198508,Olivier Afonso
0,80228239,James Woodroffe
0,81032669,Rachel Bell
0,80155932,David Leveaux
0,80994020,Sebastián Schindel
0,80049094,Asif Kapadia
0,80049177,Kyle Newman
0,80025495,Gilles Paquet-Brenner
0,80023689,Alex Garland
0,70278930,Keanu Reeves
0,80038337,Anna Boden
1,80038337,Ryan Fleck
0,80053475,William Monahan
0,80999986,Piti Jaturaphat
0,80022605,Atom Egoyan
0,80029901,John Maclean
0,80037478,James Ponsoldt
0,80007777,Tanit Jitnukul
0,80999987,Atsajun Sattakovit
0,81000015,Poj Arnon
0,80999982,Poj Arnon
0,80999984,Poj Arnon
0,81005453,Abhishek Sharma
0,80999989,Note Chern-Yim
0,70218312,Sukum Maetawanitch
0,81006594,Tiffanie Hsu
0,80185321,Daniel Gray Longino
0,70298116,Nick Gomez
0,80117542,Karim Amer
1,80117542,Jehane Noujaim
0,80213658,Steve Paley
0,80232989,Daniel Calparsoro
0,80014857,Kevin Smith
0,80147988,Kasper Collin
0,80145512,Brandon Dickerson
0,80225024,Harvey Lowry
0,80204616,William Friedkin
0,70108777,Quentin Tarantino
0,70259259,Paul Andrew Williams
0,80017021,J.C. Chandor
0,70099615,Byron Howard
1,70099615,Chris Williams
0,70034607,Dharmesh Darshan
0,70118801,Benny Chan
0,80213654,Jay Chapman
0,80158802,Jay Karas
1,80158802,Demetri Martin
0,70117354,Dante Lam
0,81036524,Chi Keung Fung
0,70025372,Corey Yuen
1,70025372,Patrick Leung
0,70123160,To-hoi Kong
0,70299270,Jeff Baena
0,80017280,Andrew Lau Wai-Keung
1,80017280,Andrew Loo
0,80155863,Pete Travis
0,80107087,Michael Gallagher
0,81035840,Hassan Hegazy
1,81035840,Shady Ali
0,80195962,Chris Jenkins
0,80186829,Alexandre Avancini
0,80013547,Atom Egoyan
0,80115874,Ziga Virc
0,80244472,Jeffrey Walker
0,80190463,Sam Voutas
0,80164164,Alexander Nevsky
0,80997613,Frank Ariza
0,81092325,Jacob Schwab
0,70053885,Alphonso J. Wesson
0,70301275,Gillian Robespierre
0,80073823,Lenny Abrahamson
0,70299859,Lynn Shelton
0,80027378,Julius Avery
0,70266679,David Michôd
0,1005494,Orson Welles
0,80998968,Peter Sullivan
0,70272893,Destin Daniel Cretton
0,80232891,Alexis Morante
0,80180376,Kobun Shizuno
1,80180376,Hiroyuki Seshita
0,80183329,Fazila Allana
0,80192842,Eric Abrams
0,80154884,Peter Svatek
0,81113926,Aditya Sarpotdar
0,80217130,Hiromasa Yonebayashi
0,80167460,Agustí Villaronga
0,80028208,Kristina Goolsby
1,80028208,Ashley York
0,81155782,Nisheeta Keni
0,81003981,Daniel Gray Longino
0,81151313,Harvey Glazer
1,81151313,Stuart Stone
0,70042688,Peyton Reed
0,70109429,Ron Clements
1,70109429,John Musker
0,81011993,Chris Stokes
0,81153373,Steven Fine
0,70262783,Roman Coppola
0,70293661,Denis Villeneuve
0,70266171,Alejandro Doria
0,80095718,Heber Cannon
0,70257413,Sally Potter
0,80988262,Clay Glen
0,70295189,Steven Knight
0,80993684,Ana Quiroga
0,70257860,Harmony Korine
0,80998908,Jean-Cosme Delaloye
0,70171835,Santosh Sivan
0,80993650,Natalia Garagiola
0,80049979,Pamela Romanowsky
0,70267439,James Ponsoldt
0,70293812,Jonathan Glazer
0,80113589,Esteban Crespo
0,70298393,Anil Sharma
0,80191557,Ganesh Kadam
0,80096585,Anthony Scott Burns
1,80096585,Nicholas McCarthy
2,80096585,Adam Egypt Mortimer
3,80096585,Gary Shore
4,80096585,Kevin Smith
5,80096585,Sarah Adina Smith
6,80096585,Scott Stewart
7,80096585,Kevin Kolsch
8,80096585,Dennis Widmyer
0,80106928,Ticoy Rodriguez
0,80064459,Karl Mueller
0,80102204,Joe Berlinger
0,80014996,Philipp Stölzl
0,60003082,Michael Curtiz
0,80081277,Florian Gallenberger
0,80149064,Harry Chaskin
0,80168188,Jeff Orlowski
0,80171659,Marti Noxon
0,80097221,Allan Ungar
0,70306646,Patrick Brice
0,81011936,Christophe Honoré
0,80167481,David M. Rosenthal
0,80214743,Scott Zabielski
0,70270773,Leslie Small
1,70270773,Tim Story
0,80991827,Diego Cohen
0,70300666,William Eubank
1,70300666,Will Eubank
0,80044126,Jay Chapman
0,80148179,John Dower
0,70301023,Jay Chapman
0,80221109,Gerardo Olivares
0,81145271,Mark Harris
0,81024041,Wi Ding Ho
0,81044248,Thomas Sieben
0,80221677,Joe Lynch
0,70084221,Noam Murro
0,80234791,Andreas Pichler
0,80120200,Neslihan Yesilyurt
0,81036520,Daniel Arasanz
0,80180224,Joseph Martin
0,70299904,Chapman Way
1,70299904,Maclain Way
0,80171125,Sylvie Verheyde
0,80106989,Kasper Barfoed
0,80044731,Phil Joanou
0,60010069,Martin Scorsese
0,70084148,Courtney Hunt
0,70101345,Iain Softley
0,80238020,Linda Mendoza
0,70128697,Jonathan Hensleigh
0,70044688,M. Night Shyamalan
0,60035622,Richard Greenberg
0,80117079,Nathan Morlando
0,70001958,Martin Scorsese
0,70066433,Lee Tamahori
0,70098899,George C. Wolfe
0,81121172,Rushmore DeNooyer
0,81121173,Martin Gorst
0,81121174,Giulia Clark
0,81121175,Sarah Holt
0,81121176,Terri Randall
0,81121177,Doug Hamilton
0,81121178,Martin Gorst
0,81121179,Peter Fison
0,81121180,Graham Townsley
0,81121181,Paula Apsell
1,81121181,Kirk Wolfinger
0,81121183,Oliver Twinch
0,81121184,Oliver Twinch
0,81121185,Llewellyn M. Smith
0,81121186,Daniel McCabe
0,81121187,Peter Yost
0,81121188,Tom Stubberfield
0,81121189,Noel Dockstader
1,81121189,Quinn Kanaly
0,70265211,Gail Willumsen
0,70109689,Steve Carr
0,855084,Jonathan Demme
0,70105369,Andy Fickman
0,60029369,Barry Levinson
0,80005738,Max Lang
1,80005738,Jani Lachauer
0,60000415,Wes Craven
0,70112731,Robert Rodriguez
0,81130297,David Allensworth
1,81130297,Monière
0,60033320,Todd Phillips
0,81060038,Ann Deborah Fishman
0,60020745,Dominic Sena
0,18907685,Martin Scorsese
0,81113468,Ryu Jung-woo
0,81017506,Matthew Shoychet
0,70114342,Albert Hughes
1,70114342,Allen Hughes
0,70021661,Terry Gilliam
0,70084795,Rob Minkoff
0,60027701,Andrew Fleming
0,70021654,Shawn Levy
0,81077862,Hernán Zin
0,70001777,Martin Scorsese
0,80182447,Lijo Jose Pellissery
0,70055855,Raj Kaushal
0,70295560,Bo Burnham
1,70295560,Christopher Storer
0,80994575,Noushad
0,60036112,Aziz Mirza
0,80994424,Anuranjan Premji
0,80997402,Jason Bourque
0,80994423,Johnson Esthappan
0,80236278,K.C. Bokadia
0,80217136,Greg MacGillivray
0,80115118,Miguel Arteta
0,80180851,P.K. Baaburaaj
0,80236279,Nila Madhab Panda
0,80994573,Vineeth Anil
0,70057519,Katherine Brooks
0,80994425,Jayan Vannery
0,60029032,Bob Odenkirk
0,81002211,Samir Soni
0,70062158,Vipul Amrutlal Shah
0,80994419,Chandran Narikode
0,80994426,Gafoor Y. Elliyaas
0,80994574,Dileep Narayanan
0,70125939,Paritosh Painter
0,80994420,Venugopan
0,70205125,Jay Chou
0,70034610,Imtiaz Ali
0,80992111,Juan Antonio de la Riva
0,80222256,Jenée LaMarque
0,80206917,Michael Radford
0,80176064,Heber Cannon
1,80176064,Mariah Moore
2,80176064,Marston Sawyers
0,80994421,Saheed Arafath
0,70098332,Jeffrey Nachmanoff
0,80236280,Kabir Sadanand
0,80994572,P.T. Kunju Muhammad
0,80217135,Greg MacGillivray
0,80996349,Huang Lei
0,80217120,Bert Marcus
1,80217120,Cyrus Saidi
0,80993648,Shlok Sharma
0,70306701,Adam Deyoe
0,80178940,Nicolas Brossette
0,80158301,Serdar Akar
0,70290905,Clay Glen
0,80167699,Castille Landon
0,80158390,Lekh Tandon
0,80184770,Martin Hodara
0,80191358,Vivieno Caldinelli
0,80190946,Doesjka van Hoogdalem
0,80107948,Rod Blackhurst
0,80094964,Asim Raza
0,80158481,Sushil Majumdar
0,70299811,Geetu Mohandas
0,70229498,Abbas Alibhai Burmawalla
1,70229498,Mastan Alibhai Burmawalla
0,20257393,Lekh Tandon
0,80093106,Paulo Oriol
0,80171528,Li Jun
0,80187467,Bilal Lashari
0,80187323,Yasir Nawaz
0,80157132,Umesh Mehra
0,80093104,Oskar Santos
0,80114498,Anders Sømme Hammer
1,80114498,Marius Arnesen
2,80114498,Klaus Erik Okstad
3,80114498,Olav Njaastad
0,80106979,Ryan Polito
0,80053140,Felix Thompson
0,80105672,Ishaya Bako
0,80114700,Ola Flyum
1,80114700,David Hebditch
0,80106139,Benny Fredman
0,80108386,Hemant Gaba
1,80108386,Pratim D. Gupta
2,80108386,Sudhish Kamath
3,80108386,Nalan Kumarasamy
4,80108386,Anu Menon
5,80108386,Sandeep Mohan
6,80108386,Qaushiq Mukherjee
7,80108386,Rajshree Ojha
8,80108386,Raja Sen
9,80108386,Abhinav Shiv Tiwari
10,80108386,Suparn Verma
0,80085300,Ivona Juka
0,81214114,Don Michael Paul
0,81167492,Mark Sloper
0,80198623,Kobun Shizuno
1,80198623,Hiroyuki Seshita
0,81062853,Kunal Kohli
0,80220814,Ron Howard
0,81046962,Ron Howard
0,80150242,Bryan Bertino
0,80213403,J. Michael Long
0,80233024,Milind Rau
0,1193180,Nick Broomfield
0,70251894,James Wan
0,80077923,Jay Karas
0,80173542,David Lowery
0,80233408,Maria Ripoll
