,title_id,country
0,81055402,United States
0,80231602,United Kingdom
0,80179900,United States
0,26009364,United States
0,80231601,United Kingdom
0,80238351,Russia
1,80238351,Spain
0,80143794,United States
0,80168227,Netherlands
1,80168227,United States
0,70026432,United States
0,80155477,United States
0,80038420,United States
0,81035849,Egypt
0,80195901,Thailand
1,80195901,China
2,80195901,United States
0,80128245,United States
1,80128245,Canada
2,80128245,Ireland
0,80988793,United States
0,80219802,United Kingdom
0,80993655,China
0,80167644,United States
1,80167644,Iceland
0,80027041,Canada
1,80027041,United States
0,81018067,Argentina
1,81018067,United States
0,80220422,Colombia
0,81033473,Japan
0,81035870,Egypt
0,80209013,United States
0,81033445,Japan
0,60024788,Japan
0,80166185,India
0,81035877,Egypt
0,81131274,India
0,81035876,Egypt
0,81035875,Egypt
0,81027187,France
0,81035871,Egypt
0,80997770,United States
0,80173234,United Kingdom
0,80151644,United States
0,80185223,United States
0,80005588,United Kingdom
0,81028895,South Korea
0,70038131,United States
1,70038131,France
2,70038131,United Kingdom
3,70038131,Japan
0,81110386,India
0,80108430,United States
0,70135893,United Kingdom
1,70135893,United States
2,70135893,Australia
0,80121844,Spain
0,80133117,United Kingdom
0,80158750,South Korea
0,80095626,Japan
0,80216302,United States
0,81105525,Germany
1,81105525,United States
2,81105525,Sweden
0,81017094,United States
0,80190535,Brazil
0,80241071,United Kingdom
0,80233611,Australia
0,80160814,Mexico
0,80993404,United States
0,81001090,United States
0,81083891,United States
0,81136963,Canada
0,80195801,United States
0,80076698,China
1,80076698,Hong Kong
0,80038159,United States
0,80037691,United States
0,80998296,Germany
0,80049873,United States
0,80094358,United States
1,80094358,Canada
2,80094358,Japan
3,80094358,Panama
0,80174177,United States
0,81123051,Canada
0,70305217,Japan
0,81034980,Sweden
1,81034980,United States
0,81123052,India
0,81035887,Egypt
0,81113927,India
0,70302572,Japan
0,81108280,China
0,80213115,Spain
0,81027195,Belgium
0,70074315,Argentina
0,80991033,India
0,80244547,Israel
0,80991025,Peru
0,80184100,United States
0,80131280,Spain
0,80991026,Chile
1,80991026,Peru
0,80164206,Norway
0,80187684,India
0,80160726,Brazil
0,80104706,Israel
1,80104706,Sweden
2,80104706,Germany
3,80104706,Netherlands
0,80172284,Italy
0,80158770,United Kingdom
0,70302844,United States
0,80213322,United States
0,80245601,Brazil
0,80222951,India
0,80242619,United States
0,80230561,United States
0,80238711,Mexico
0,70267830,United States
0,81035841,Egypt
0,80220816,Lebanon
1,80220816,Jordan
0,81147766,United States
0,81035889,Egypt
0,81088277,Indonesia
0,81035874,Egypt
0,81035883,Egypt
0,81035848,Egypt
0,80176756,United States
0,80168221,United States
0,70261178,United States
0,81002929,United States
0,80221016,United States
0,80994442,Brazil
0,80222188,United States
0,80221640,United States
0,81044608,Malaysia
0,60001104,United Kingdom
1,60001104,United States
0,80132601,United States
0,80163277,South Korea
0,80176866,South Korea
0,80162114,South Korea
0,80163369,China
0,80114989,China
1,80114989,Hong Kong
0,80163266,South Korea
0,81092768,Romania
0,81092766,Romania
0,70060018,United States
1,70060018,South Africa
0,70202141,United States
0,80188935,Taiwan
0,81032375,United States
0,352989,United States
0,81034775,Mexico
1,81034775,United States
0,81062606,India
0,81077795,United States
0,81092767,Romania
0,81092909,Romania
0,81070008,Canada
0,70098605,United States
0,81077539,United States
0,20129240,United States
0,70108017,United States
0,70011219,United Kingdom
1,70011219,United States
0,80097424,United States
0,80203143,United States
0,81068732,Hong Kong
0,60026155,United States
0,80994443,India
0,80245442,Thailand
0,80190515,Denmark
1,80190515,Sweden
2,80190515,Israel
3,80190515,United States
0,80229216,India
0,80048218,United States
1,80048218,United Arab Emirates
0,60033300,Canada
1,60033300,United States
0,70011206,United States
0,80998558,India
0,80190097,France
0,80168167,United States
0,80245626,Germany
0,80196584,Switzerland
1,80196584,United States
0,80157084,India
0,80158580,United Kingdom
0,80108609,United States
0,80173267,United States
0,80144804,United States
0,80106038,Finland
1,80106038,Sweden
2,80106038,Norway
3,80106038,Latvia
4,80106038,Germany
0,80122189,India
0,60000901,United States
0,80158769,United Kingdom
0,80158579,United Kingdom
0,80121872,India
0,80158920,India
0,80107736,United States
0,80148967,Brazil
0,70057994,France
1,70057994,United Kingdom
2,70057994,India
0,80186862,Canada
1,80186862,United States
0,80156937,India
0,80035684,Colombia
0,80158546,India
0,80156936,India
0,80121843,Spain
0,80124091,Denmark
0,80157244,Singapore
0,80122238,India
0,80158581,United Kingdom
0,60023237,Mexico
0,80104022,Australia
0,80103006,Australia
0,80104041,Spain
0,80105085,Sweden
0,80093213,Spain
0,80099305,United Kingdom
0,80103623,Spain
0,80032640,Mexico
0,81098589,United States
0,80221446,United States
1,80221446,United Kingdom
0,80991107,South Korea
0,80048977,United States
0,70189282,United Kingdom
1,70189282,France
0,80119249,United States
0,80160516,China
0,80160597,China
0,80117747,United States
0,70228154,China
0,80104622,Germany
0,80004286,United States
0,81039323,Italy
1,81039323,France
2,81039323,Switzerland
0,81001804,Spain
0,80192064,Argentina
0,80176715,United States
0,80168029,Spain
0,80245121,France
1,80245121,Luxembourg
2,80245121,United States
0,80177339,India
0,80170277,United States
0,80097355,India
1,80097355,United Kingdom
0,81078217,United States
0,80223153,Argentina
0,70122316,United States
0,80102266,India
0,80102162,India
0,80102160,India
0,80076160,United States
0,80099089,China
1,80099089,Hong Kong
2,80099089,United States
0,70303706,United States
0,80195243,United States
0,81039161,Singapore
1,81039161,Japan
2,81039161,France
0,80240537,Canada
1,80240537,United States
0,80997870,Hong Kong
0,60001377,Hong Kong
0,80039813,United States
0,81151899,India
0,81017011,Canada
0,80999990,Thailand
0,80999991,Thailand
0,81000000,Thailand
0,80162192,Mexico
0,80211648,United States
0,70074100,United States
0,70224969,United States
0,70261273,United States
0,70250364,United States
0,80198632,United Kingdom
1,80198632,Poland
0,80210294,United States
0,70278933,United States
0,80093198,United States
0,81018141,Australia
0,81015524,Australia
0,70124965,United States
0,80999107,Hong Kong
0,80992365,France
1,80992365,Belgium
0,80092926,United States
0,80195835,United Kingdom
0,80171022,United States
0,80192135,Mexico
0,80236421,United States
0,80242950,Japan
0,80170862,Australia
1,80170862,United States
0,80212251,Spain
0,81092331,United States
0,80173485,Spain
0,81028404,Philippines
1,81028404,Singapore
0,81032626,United Kingdom
0,80198508,France
1,80198508,Belgium
0,80228239,United Kingdom
0,80233104,United Kingdom
0,80228129,United Kingdom
0,81032669,United Kingdom
0,81032659,United Kingdom
0,80155932,United Kingdom
1,80155932,United States
0,80994020,Argentina
0,80049094,United Kingdom
0,80049177,United States
0,80025495,United States
1,80025495,United Kingdom
2,80025495,France
0,80023689,United Kingdom
0,70278930,United States
1,70278930,China
2,70278930,Hong Kong
0,80038337,United States
0,80053475,United States
0,80999986,Thailand
0,80022605,Canada
1,80022605,Mexico
2,80022605,Germany
3,80022605,South Africa
0,80029901,United Kingdom
1,80029901,New Zealand
0,80037478,United States
0,80236236,United States
0,80007777,Thailand
0,80999987,Thailand
0,81000015,Thailand
0,80999982,Thailand
0,81005453,India
0,80999989,Thailand
0,70218312,Thailand
0,81006594,United States
1,81006594,Brazil
2,81006594,India
3,81006594,Uganda
4,81006594,China
0,80185321,United States
0,70298116,United States
0,80117542,United States
0,80213658,United States
0,80232989,Spain
0,80014857,United States
0,80147988,Sweden
1,80147988,United States
0,80145512,United States
0,80225024,United States
0,80204616,Italy
1,80204616,United States
0,70108777,Germany
1,70108777,United States
0,80217743,United Kingdom
0,80233419,United States
0,70259259,United Kingdom
1,70259259,Germany
0,80017021,United Arab Emirates
1,80017021,United States
0,70099615,United States
0,70034607,India
0,70118801,China
1,70118801,Hong Kong
0,80213654,United States
0,80158802,United States
0,70117354,Hong Kong
0,81036524,Hong Kong
0,70025372,Hong Kong
1,70025372,China
0,70123160,Hong Kong
1,70123160,China
0,70299270,United States
0,80017280,Hong Kong
1,80017280,United States
0,80155863,United Kingdom
0,80107087,United States
0,81035840,Egypt
0,80184067,United Kingdom
0,80189791,New Zealand
0,80195962,China
1,80195962,United States
2,80195962,United Kingdom
0,80185070,United States
0,80138672,Japan
0,80186829,Brazil
0,80013547,Canada
0,80115874,Slovenia
1,80115874,Croatia
2,80115874,Germany
3,80115874,Czech Republic
4,80115874,Qatar
0,80191000,Sweden
0,70242629,United States
0,80242137,Thailand
0,80241590,Thailand
0,81072109,South Korea
0,80244472,Germany
1,80244472,Australia
0,80190463,China
1,80190463,United States
2,80190463,Australia
0,80164164,Russia
1,80164164,United States
0,80997613,Spain
0,81092325,United States
0,80186926,Japan
0,80996338,India
0,80230423,Spain
0,70053885,United States
0,70301275,United States
0,80073823,Ireland
1,80073823,Canada
2,80073823,United Kingdom
3,80073823,United States
0,70299859,United States
0,80027378,Australia
1,80027378,United Kingdom
2,80027378,Canada
0,70266679,Australia
1,70266679,United States
0,1005494,United States
0,81116487,South Korea
0,80998968,United States
0,70272893,United States
0,80233223,Spain
0,80232891,Spain
0,80180376,Japan
0,80183329,India
0,80192842,United States
0,80154884,Canada
0,81113926,India
0,80993627,China
0,80217130,Japan
0,80167460,Spain
0,80028208,United States
0,81155782,India
0,81003981,United States
0,81151313,Canada
0,70042688,United States
0,70109429,United States
0,81011993,United States
0,70201870,Japan
0,80075178,Japan
0,80145805,Japan
0,80214010,Japan
0,81154166,France
0,81153373,United States
0,70262783,United States
0,70293661,Canada
1,70293661,Spain
2,70293661,France
0,70266171,Argentina
0,80095718,United States
0,70257413,United Kingdom
1,70257413,Denmark
2,70257413,Canada
3,70257413,Croatia
0,80988262,Australia
0,70295189,United Kingdom
1,70295189,United States
0,80993684,Argentina
0,70257860,United States
1,70257860,France
0,80998908,Switzerland
1,80998908,United States
0,70171835,India
0,81005401,Argentina
1,81005401,Spain
0,80993650,Argentina
1,80993650,France
2,80993650,Germany
0,80049979,United States
0,70267439,United States
0,70293812,Switzerland
1,70293812,United Kingdom
2,70293812,United States
0,80113589,Spain
0,70298393,India
0,80191557,India
0,80096585,United States
0,80106928,Argentina
1,80106928,Chile
2,80106928,Peru
0,80064459,United States
0,80102204,United States
0,80014996,Germany
0,60003082,United States
0,80081277,Germany
1,80081277,France
2,80081277,Luxembourg
3,80081277,United Kingdom
4,80081277,United States
0,81005504,China
0,80149064,United States
0,80168188,United States
0,80171659,United States
0,80097221,Canada
0,80103331,Japan
0,70306646,United States
0,81011936,France
0,80167481,United States
0,80214743,United States
0,70270773,United States
0,80991827,Mexico
0,70300666,United States
0,80044126,United States
0,80148179,United Kingdom
0,70301023,United States
0,80221109,Spain
0,80221942,United Kingdom
0,80221943,United Kingdom
0,81145271,United States
0,80215147,Canada
0,81024041,Taiwan
1,81024041,China
2,81024041,France
3,81024041,United States
0,80222071,United Kingdom
0,80224312,Australia
0,81044248,Germany
0,80191236,Mexico
0,80224314,United Kingdom
0,80224184,Australia
0,81094069,South Korea
0,80221677,France
1,80221677,United States
0,70084221,United States
0,81040704,United States
0,80234791,Germany
1,80234791,Italy
0,80120200,Turkey
0,81088331,India
0,80234451,United States
0,81036520,Spain
0,80180224,United Kingdom
0,70299904,United States
0,80171125,United Kingdom
1,80171125,France
0,80106989,Denmark
1,80106989,United Kingdom
0,80044731,United States
0,60010069,United States
0,70241791,United States
0,81099997,South Korea
0,70084148,United States
0,70101345,Germany
1,70101345,United Kingdom
2,70101345,United States
0,80189451,United States
0,80238020,United States
0,70128697,United States
0,70044688,United States
0,60035622,United States
0,80117079,Canada
0,70001958,United States
0,81099996,France
0,70066433,United States
0,70098899,United States
1,70098899,Australia
0,81121171,United States
0,81121172,United States
0,81121173,United States
0,81121174,United States
0,81121175,United States
0,81121176,United States
0,81121177,United States
0,81121178,United States
0,81121179,United States
0,81121180,United States
0,81121181,United States
0,81121182,United States
0,81121183,United States
0,81121184,United States
0,81121185,United States
0,81121186,United States
0,81121187,United States
0,81121188,United States
0,81121189,United States
0,70265211,United States
0,70109689,United States
0,855084,United States
0,80005772,France
0,70105369,United States
0,60029369,United States
0,81086718,Japan
0,80005738,United Kingdom
0,60000415,United States
0,70112731,United States
1,70112731,United Arab Emirates
0,81130297,United States
0,60033320,United States
0,81060038,United States
0,60020745,United States
0,18907685,United States
0,81113468,United States
0,81017506,Canada
0,70114342,United States
0,70021661,United States
1,70021661,Czech Republic
2,70021661,United Kingdom
0,70084795,United States
1,70084795,China
0,60027701,United States
1,60027701,Germany
2,60027701,Canada
0,70021654,United States
1,70021654,Czech Republic
0,81077862,United States
1,81077862,Spain
0,70001777,United States
0,80182447,India
0,70055855,India
0,70295560,United States
0,80994575,India
0,60036112,India
0,80994424,India
0,80997402,Canada
0,80994423,India
0,80236278,India
0,80217136,United States
0,80115118,United States
0,80180851,India
0,80236279,India
0,80994573,India
0,70057519,United States
0,80994425,India
0,60029032,United States
0,81002211,India
0,70062158,India
0,80996343,China
0,80994419,India
0,80994426,India
0,80994574,India
0,70125939,India
0,80994420,India
0,70205125,Hong Kong
1,70205125,Taiwan
0,70034610,India
0,80992111,Mexico
0,80222256,United States
0,80206917,Italy
0,80176064,United States
0,80994421,India
0,70098332,United States
0,80236280,India
0,80994572,India
0,80217135,United States
0,80996349,China
0,80217120,United States
0,80993648,India
0,70306701,United States
0,80178940,France
0,80158301,Turkey
0,70290905,Australia
0,80156950,Singapore
0,80167699,United States
1,80167699,Bulgaria
0,80158390,India
0,70294800,United States
0,80184770,Argentina
1,80184770,Spain
0,80191358,Canada
0,80118532,Australia
0,80190946,Netherlands
0,80107948,United States
0,80094964,Pakistan
0,80158481,India
0,70299811,India
0,80116687,South Korea
0,70229498,India
0,20257393,India
0,80093106,Spain
0,80157567,Singapore
0,80157390,Singapore
0,80171528,China
0,80187467,Pakistan
0,80160125,Singapore
0,80187323,Pakistan
0,80157132,India
0,80157717,Singapore
0,80093104,Spain
0,80104950,France
0,80114498,Norway
0,80036981,United States
0,80106979,United States
0,80053140,United States
0,80065182,United States
0,70251160,South Korea
0,80105672,Nigeria
0,80114700,United States
0,80106139,Israel
0,80114499,Norway
0,80108386,India
0,80085300,Croatia
1,80085300,Slovenia
2,80085300,Serbia
3,80085300,Montenegro
0,81214114,United States
0,81167492,United Kingdom
0,80198623,Japan
0,81062853,India
0,80220814,United States
0,81046962,United States
0,80150242,United States
1,80150242,Canada
0,80213403,United States
0,80233024,India
0,81039393,United States
0,1193180,United Kingdom
0,70251894,United States
0,80077923,United States
0,80173542,United States
0,80233408,Spain
0,70142888,United States
1,70142888,France
2,70142888,Italy
3,70142888,United Kingdom
0,81005561,Canada
0,81048548,Bangladesh
0,81045052,India
1,81045052,Nepal
0,80079428,United States
0,80096786,United Kingdom
1,80096786,Jordan
2,80096786,Qatar
3,80096786,Iran
0,80200744,United States
1,80200744,Canada
0,80097725,United States
0,80128657,United States
0,70295415,United States
0,80125627,India
0,81037970,Indonesia
0,81037986,Indonesia
0,81037985,Indonesia
0,80153895,United Kingdom
0,70026431,Thailand
0,80020885,Indonesia
0,80002667,United States
0,80174974,Japan
0,80213400,United States
0,80148595,Brazil
0,70301484,Norway
1,70301484,Denmark
2,70301484,Sweden
0,80038358,Canada
0,80997687,United Kingdom
0,80237347,United States
0,80998427,Iceland
1,80998427,Sweden
2,80998427,Belgium
0,80090370,Japan
0,81030789,Nigeria
0,80134893,United States
0,81047683,United Kingdom
0,81034697,France
0,81049950,Malaysia
0,80188596,China
1,80188596,Hong Kong
0,81016360,United States
0,70307659,United States
1,70307659,India
2,70307659,United Arab Emirates
0,80224476,Germany
0,80133549,United States
0,80081958,Mexico
0,70113347,India
0,80097389,United States
1,80097389,Sweden
0,80221639,United States
0,70099120,United States
0,81024718,India
1,81024718,Pakistan
0,21028726,United States
0,80019930,United States
0,80141960,United Kingdom
0,80226168,South Korea
0,81006825,Mexico
0,81213891,India
0,498716,United States
0,80220085,Australia
0,80244855,Switzerland
1,80244855,Vatican City
2,80244855,Italy
3,80244855,Germany
4,80244855,France
0,80134966,United States
0,80220813,United States
0,81048561,India
0,81026705,South Korea
0,80244929,Israel
0,80122209,Spain
0,80109193,Spain
0,80214582,United States
0,80168198,United States
0,80117940,France
0,81047898,Indonesia
1,81047898,Singapore
0,81057249,India
0,81047900,Indonesia
0,81047899,Indonesia
0,81047901,Indonesia
0,70261978,United Kingdom
1,70261978,United States
2,70261978,Spain
3,70261978,Germany
4,70261978,Greece
5,70261978,Canada
0,70279637,United Kingdom
1,70279637,United States
2,70279637,Spain
3,70279637,Germany
4,70279637,Greece
5,70279637,Canada
0,80049171,United Kingdom
1,80049171,United States
2,80049171,Spain
3,80049171,Germany
4,80049171,Greece
5,80049171,Canada
0,80048250,United Kingdom
1,80048250,United States
2,80048250,Spain
3,80048250,Germany
4,80048250,Greece
5,80048250,Canada
0,80099016,United Kingdom
0,80123792,Mexico
0,80132792,Israel
0,60024962,United Kingdom
0,81031181,Philippines
0,80107084,United States
0,80118100,United States
0,80196589,Singapore
0,80183089,Mexico
0,80125818,France
0,80192138,Argentina
0,80239629,Spain
1,80239629,Belgium
0,80145141,United Kingdom
0,80991879,Spain
0,80180171,South Korea
1,80180171,United States
0,81023638,Argentina
1,81023638,Spain
0,80223052,United States
1,80223052,Germany
0,80190283,Bulgaria
1,80190283,United States
0,80148920,Brazil
0,80226612,United States
0,80233925,United States
0,81021098,Argentina
0,80194737,France
0,80214406,South Korea
0,80192062,Colombia
0,80193614,United States
0,80117453,United States
0,70296733,United States
0,81026192,Turkey
0,70109891,Spain
1,70109891,United Kingdom
2,70109891,United States
0,80003479,China
1,80003479,Hong Kong
0,80163053,United States
0,80208684,United States
0,80124680,France
0,80073486,United States
0,80175290,United States
0,80214777,United States
0,80079427,Mexico
0,81026986,United Arab Emirates
0,80216146,Japan
0,80149575,Argentina
0,80144448,India
0,80100936,United States
0,80192420,India
0,81160763,United States
0,81054827,Belgium
0,771476,United Kingdom
0,80213401,United States
0,80198056,United States
0,80208083,France
0,80045818,United Kingdom
0,80195429,United States
0,80158485,United States
0,80198661,United States
0,80119375,United States
0,70271454,United States
1,70271454,United Kingdom
2,70271454,France
3,70271454,Germany
4,70271454,Japan
0,80207371,United Kingdom
1,80207371,United States
0,81035279,United States
0,80134721,United States
0,81041182,United States
0,81038575,United States
0,81038976,Brazil
0,80988257,Mexico
0,81023713,India
0,80174219,United Kingdom
0,80215322,Spain
0,80133139,United States
0,80191988,Colombia
0,80180373,Japan
0,80117452,United States
0,80152003,United States
0,80126875,Turkey
0,70268449,United Kingdom
1,70268449,Egypt
2,70268449,United States
0,81147285,United States
0,70120142,United States
0,80996973,China
0,70142824,United States
1,70142824,India
2,70142824,Malaysia
3,70142824,Taiwan
4,70142824,Canada
5,70142824,United Kingdom
0,81235729,United States
0,80057599,United Kingdom
1,80057599,France
2,80057599,United States
0,81093113,Japan
0,80049358,United Kingdom
1,80049358,United States
0,81050192,United States
0,70141971,United States
0,70114021,United States
1,70114021,United Kingdom
2,70114021,France
0,70275751,United States
0,80216224,United States
0,70098902,Canada
1,70098902,United States
0,80118718,United Kingdom
1,80118718,Spain
2,80118718,Belgium
0,60022265,United States
1,60022265,Germany
0,81026003,India
0,80997602,Spain
0,81062828,United States
0,80169611,Austria
0,81144867,United States
0,81127333,United States
0,60000878,Germany
1,60000878,United States
2,60000878,United Kingdom
3,60000878,Canada
0,81000864,United States
0,81047445,Pakistan
0,81052265,India
0,81045085,Pakistan
0,81050190,United States
0,81045065,India
0,70205712,Mexico
0,80028965,Colombia
1,80028965,Mexico
2,80028965,United States
0,81020716,Taiwan
0,81050191,United States
0,80202078,India
0,81047446,Pakistan
0,81000511,South Korea
0,80218104,United States
0,80997719,United States
0,81044856,Indonesia
0,81044857,Indonesia
0,80154682,United States
0,80158543,Soviet Union
1,80158543,India
0,80216543,United States
0,80223136,United States
0,80189955,United Kingdom
0,80195807,United States
0,80116307,South Korea
0,80228321,India
0,80156940,India
0,80222177,Australia
1,80222177,United Arab Emirates
0,80224233,Thailand
0,80168300,United Kingdom
1,80168300,United States
0,80228282,India
0,70114977,Germany
0,80105342,United States
0,80119140,Ireland
1,80119140,United Kingdom
2,80119140,Italy
3,80119140,United States
0,70285683,United States
0,80141338,Austria
1,80141338,Czech Republic
0,80015154,Germany
0,80106440,United States
0,80128690,Mexico
0,80156769,India
0,80141337,Germany
0,70118799,Hong Kong
1,70118799,China
0,70137753,Hong Kong
1,70137753,China
0,80221553,United States
0,81060049,United States
0,70244163,United States
0,81221851,Poland
0,81009823,Canada
0,81020668,Taiwan
0,70298946,United States
0,80144144,Mexico
0,80106504,United States
0,80141335,United States
0,80115030,United States
0,70291114,United States
0,81044299,India
0,70113534,United States
0,80113667,Brazil
1,80113667,France
0,80137087,France
0,80096955,United States
0,80125593,Argentina
0,81173792,United States
0,81113919,India
0,70065107,United Kingdom
1,70065107,Ireland
0,80990532,United States
0,80108149,Czech Republic
1,80108149,United States
0,70120182,United States
0,80173395,United States
0,80226236,South Korea
0,80187307,United States
0,80098203,United States
1,80098203,Greece
2,80098203,Brazil
0,80081960,Lebanon
1,80081960,Qatar
0,81221873,United States
0,81036539,Philippines
0,80197526,United States
1,80197526,United Kingdom
0,80245041,Spain
0,80202273,United States
0,80170870,United States
0,80237329,United States
0,80190519,United Kingdom
0,81183491,India
0,81011449,United States
0,70253597,United Kingdom
0,70199239,United States
0,80099306,United States
0,484369,United States
0,81074060,France
0,70202600,Italy
1,70202600,South Africa
2,70202600,West Germany
3,70202600,Australia
4,70202600,United States
0,81021294,Israel
0,80192136,Colombia
0,80109128,United Kingdom
1,80109128,United States
2,80109128,Dominican Republic
0,80187188,Brazil
1,80187188,India
2,80187188,China
3,80187188,United States
0,80117811,United States
0,80095649,United States
0,70084788,United States
0,60036237,United States
1,60036237,Canada
0,80014637,United States
1,80014637,India
0,60000407,United States
0,70202138,United Kingdom
1,70202138,United States
0,81035731,Indonesia
1,81035731,South Korea
2,81035731,Singapore
0,1181488,United States
0,70308046,United States
0,81167119,South Korea
0,80108158,United Kingdom
0,60024942,United States
1,60024942,Canada
0,81028791,Japan
0,60000891,United States
0,70021648,United Kingdom
1,70021648,United States
0,1151188,United States
0,374651,United Kingdom
1,374651,United States
0,70124183,United States
1,70124183,Canada
2,70124183,France
0,60026106,Brazil
1,60026106,France
2,60026106,Germany
0,70041162,United States
0,70082268,United States
0,70019004,United States
1,70019004,Germany
0,70128701,United States
0,1151721,United States
0,60029363,United States
0,80032636,United States
0,60002003,United States
0,1179574,United Kingdom
1,1179574,United States
0,81103093,United States
0,60000393,United States
0,60026114,United States
1,60026114,Canada
0,70042687,United States
1,70042687,Germany
0,523650,United States
1,523650,France
2,523650,Mexico
0,70104894,United States
0,70100448,United States
1,70100448,South Korea
0,70118155,South Korea
1,70118155,United States
0,70044594,United States
1,70044594,Australia
0,81088083,India
0,11819467,United States
1,11819467,Japan
0,70065096,United States
1,70065096,United Kingdom
2,70065096,Canada
0,70000091,United States
1,70000091,Canada
2,70000091,Germany
0,70019506,United States
0,70150473,Canada
0,70131314,United States
1,70131314,United Kingdom
0,70284281,Mexico
0,81084305,United States
0,60021788,United States
0,70112732,United States
0,60021790,United States
0,60031236,United States
1,60031236,Japan
0,60032563,United States
0,673843,United States
0,1180086,United States
0,281550,United States
0,70125232,United States
1,70125232,Australia
0,60000440,United States
0,81217437,India
0,60000480,United Kingdom
0,80117557,United States
0,70021634,United States
1,70021634,Germany
0,70112500,United Kingdom
1,70112500,United States
0,786137,United States
0,60034568,United States
0,70050507,Mexico
1,70050507,Spain
0,70125581,United States
0,846071,United States
0,81140307,Indonesia
0,70128695,Germany
1,70128695,France
2,70128695,United States
3,70128695,Canada
4,70128695,United Kingdom
0,80095807,United States
0,70121008,United States
0,60000870,United States
0,70260512,United States
0,80135276,United States
0,60035996,United States
0,60000409,United States
0,60022396,Australia
1,60022396,United Kingdom
0,28631029,Germany
1,28631029,United States
0,60022058,United States
0,70077544,United States
1,70077544,United Kingdom
0,60023856,United States
1,60023856,Hong Kong
0,60029154,United States
1,60029154,Germany
2,60029154,United Kingdom
0,70103524,United States
1,70103524,Germany
2,70103524,United Kingdom
3,70103524,Italy
0,70021631,United States
0,404067,United States
0,70020296,United Kingdom
1,70020296,Japan
2,70020296,United States
0,70021652,United States
0,70061763,United States
0,70113006,United States
0,70105370,United States
0,60004484,New Zealand
1,60004484,United States
0,60004483,New Zealand
1,60004483,United States
0,5670479,United States
1,5670479,Germany
2,5670479,Mexico
0,60001807,United States
0,793907,United States
0,60001854,United States
0,20159719,United States
0,60024914,United States
0,60000209,United States
0,60033108,United States
0,60021377,United States
0,60033107,United States
0,80066084,South Africa
1,80066084,United States
0,1067876,United States
0,70117902,United States
0,60001396,United States
0,22007250,United States
0,60020949,United States
1,60020949,East Germany
2,60020949,West Germany
0,60011597,United States
0,70100379,United States
1,70100379,United Kingdom
0,70209245,United States
0,70045863,United States
1,70045863,United Kingdom
0,70045866,France
1,70045866,United States
2,70045866,Mexico
0,80999981,Thailand
0,60022056,United States
1,60022056,United Kingdom
0,80016588,South Africa
1,80016588,United States
0,70011207,United States
0,60027689,United States
0,80239710,United States
0,80177342,United States
0,80108616,United States
0,70084799,United States
0,60010487,United States
0,60011649,United States
0,60010488,United States
0,60004476,United States
0,70299748,United States
0,80214621,United States
0,80245709,United States
0,70117299,United States
1,70117299,France
0,16944044,United Kingdom
0,81045060,India
0,60031284,United States
0,70256512,United States
0,70058019,United States
0,81046846,Japan
0,880640,United States
0,81052279,India
0,81052277,India
0,60026139,United States
0,70101375,United Kingdom
1,70101375,United States
0,408911,United States
0,80195885,United Kingdom
0,80209379,United States
0,70307648,United Kingdom
1,70307648,Brazil
2,70307648,Germany
0,70174741,United States
0,60023619,United States
0,70023960,United States
0,80201623,India
0,80202086,India
0,80190844,United States
0,80201626,India
0,80195653,United States
0,80084756,United States
1,80084756,India
2,80084756,Bangladesh
0,70117122,India
0,80197427,Germany
1,80197427,Belgium
0,80192627,Canada
1,80192627,France
2,80192627,Italy
3,80192627,Morocco
4,80192627,United States
0,80202713,Spain
0,80084454,India
0,70204980,Japan
0,80196217,United States
0,80208908,Nigeria
0,80167491,United States
0,80206907,United States
0,80202905,India
0,60035870,India
0,80074065,India
0,80201809,India
0,80228146,India
0,70169918,United States
0,80201810,India
0,80221637,India
1,80221637,France
0,80197301,United States
0,19207412,India
0,80217436,United States
0,80201618,India
0,70128225,India
0,80020131,United States
0,70286028,United States
0,80020036,United States
0,70301472,United States
0,70286029,United States
0,80196138,United States
0,80138615,United States
0,70297799,Denmark
1,70297799,Germany
2,70297799,Belgium
3,70297799,United Kingdom
4,70297799,France
0,80131236,France
1,80131236,Belgium
0,70297439,Japan
0,80184547,United States
0,70116578,India
0,80202908,India
0,80184135,United States
0,80139199,South Korea
0,80208830,Nigeria
0,80201813,India
0,80186459,France
0,80155790,New Zealand
0,1065372,United States
0,80159566,United States
0,80201815,India
0,80217857,United Kingdom
0,80194813,United States
0,70114043,India
0,80140364,Taiwan
0,80158376,India
0,80140617,Taiwan
0,80154688,India
0,70060010,United States
1,70060010,Australia
0,80140939,China
0,80140490,Taiwan
0,80011026,France
1,80011026,Belgium
0,80117742,United States
0,80140938,Taiwan
0,80147318,India
0,80152741,India
0,80097375,Belgium
1,80097375,Ireland
2,80097375,Netherlands
3,80097375,Germany
4,80097375,Afghanistan
0,80145085,India
0,80144141,United States
1,80144141,Venezuela
0,80118002,India
0,80141033,Taiwan
0,80140362,Taiwan
0,80036832,Canada
1,80036832,United Kingdom
2,80036832,Netherlands
0,70213235,United States
1,70213235,Japan
0,70221672,Canada
1,70221672,United States
0,70213085,United States
0,70213084,United States
1,70213084,France
2,70213084,Japan
0,70213083,United States
0,70213082,United States
1,70213082,France
2,70213082,Japan
0,70213081,United States
1,70213081,France
2,70213081,Japan
0,70213080,United States
0,70213079,United States
1,70213079,New Zealand
